    louvainCommunity  numSessions  numBuyers  numItems  numBoughtItems  communitySize  buyerRatio  boughtItemRatio
             1255            1          0         1               0              2    0.000000         0.000000
             1256            1          0         1               0              2    0.000000         0.000000
             1257            1          0         1               0              2    0.000000         0.000000
             1258            1          0         1               0              2    0.000000         0.000000
             1259            1          0         1               0              2    0.000000         0.000000
             1260            1          0         1               0              2    0.000000         0.000000
             1261            1          0         1               0              2    0.000000         0.000000
             1262            1          1         1               1              2    1.000000         1.000000
             1263            1          0         1               0              2    0.000000         0.000000
             1264            1          0         1               0              2    0.000000         0.000000
             1265            1          0         1               0              2    0.000000         0.000000
             1266            1          0         1               0              2    0.000000         0.000000
             1267            1          0         1               0              2    0.000000         0.000000
             1268            1          0         1               0              2    0.000000         0.000000
             1269            1          0         1               0              2    0.000000         0.000000
             1270            1          0         1               0              2    0.000000         0.000000
             1271            1          0         1               0              2    0.000000         0.000000
             1272            1          0         1               0              2    0.000000         0.000000
             1273            1          0         1               0              2    0.000000         0.000000
             1274            1          0         1               0              2    0.000000         0.000000
             1275            1          0         1               0              2    0.000000         0.000000
             1276            1          0         1               0              2    0.000000         0.000000
             1277            1          0         1               0              2    0.000000         0.000000
             1278            1          0         1               0              2    0.000000         0.000000
             1279            1          0         1               0              2    0.000000         0.000000
             1280            1          0         1               0              2    0.000000         0.000000
             1281            1          0         1               0              2    0.000000         0.000000
             1282            1          0         1               0              2    0.000000         0.000000
             1283            1          0         1               0              2    0.000000         0.000000
             1284            1          0         1               0              2    0.000000         0.000000
             1285            1          0         1               0              2    0.000000         0.000000
             1286            1          0         1               0              2    0.000000         0.000000
             1287            1          0         1               0              2    0.000000         0.000000
             1288            1          0         1               0              2    0.000000         0.000000
             1289            1          0         1               0              2    0.000000         0.000000
             1290            1          0         1               0              2    0.000000         0.000000
             1291            1          0         1               0              2    0.000000         0.000000
             1292            1          0         1               0              2    0.000000         0.000000
             1293            1          0         1               0              2    0.000000         0.000000
             1294            1          0         1               0              2    0.000000         0.000000
             1295            1          0         1               0              2    0.000000         0.000000
             1296            1          0         1               0              2    0.000000         0.000000
             1297            1          0         1               0              2    0.000000         0.000000
             1298            1          0         1               0              2    0.000000         0.000000
             1299            1          0         1               0              2    0.000000         0.000000
             1300            1          0         1               0              2    0.000000         0.000000
             1301            1          0         1               0              2    0.000000         0.000000
             1302            1          0         1               0              2    0.000000         0.000000
             1303            1          0         1               0              2    0.000000         0.000000
             1304            1          0         1               0              2    0.000000         0.000000
             1305            1          0         1               0              2    0.000000         0.000000
             1306            1          0         1               0              2    0.000000         0.000000
             1307            1          0         1               0              2    0.000000         0.000000
             1308            1          0         1               0              2    0.000000         0.000000
             1309            1          0         1               0              2    0.000000         0.000000
             1310            1          0         1               0              2    0.000000         0.000000
             1311            1          0         1               0              2    0.000000         0.000000
             1312            1          0         1               0              2    0.000000         0.000000
             1313            1          0         1               0              2    0.000000         0.000000
             1314            1          0         1               0              2    0.000000         0.000000
             1315            1          0         1               0              2    0.000000         0.000000
             1316            1          0         1               0              2    0.000000         0.000000
             1317            1          0         1               0              2    0.000000         0.000000
             1318            1          0         1               0              2    0.000000         0.000000
             1319            1          0         1               0              2    0.000000         0.000000
             1320            1          0         1               0              2    0.000000         0.000000
             1321            1          0         1               0              2    0.000000         0.000000
             1322            1          0         1               0              2    0.000000         0.000000
             1323            1          0         1               0              2    0.000000         0.000000
             1324            1          0         1               0              2    0.000000         0.000000
             1325            1          0         1               0              2    0.000000         0.000000
             1326            1          0         1               0              2    0.000000         0.000000
             1327            1          0         1               0              2    0.000000         0.000000
             1328            1          0         1               0              2    0.000000         0.000000
             1329            1          0         1               0              2    0.000000         0.000000
             1330            1          0         1               0              2    0.000000         0.000000
             1331            1          0         1               0              2    0.000000         0.000000
             1332            1          0         1               0              2    0.000000         0.000000
             1333            1          0         1               0              2    0.000000         0.000000
             1334            1          0         1               0              2    0.000000         0.000000
             1335            1          0         1               0              2    0.000000         0.000000
             1336            1          0         1               0              2    0.000000         0.000000
             1337            1          0         1               0              2    0.000000         0.000000
             1338            1          0         1               0              2    0.000000         0.000000
             1339            1          0         1               0              2    0.000000         0.000000
             1340            1          0         1               0              2    0.000000         0.000000
             1341            1          0         1               0              2    0.000000         0.000000
             1342            1          0         1               0              2    0.000000         0.000000
             1343            1          0         1               0              2    0.000000         0.000000
             1344            1          0         1               0              2    0.000000         0.000000
             1345            1          0         1               0              2    0.000000         0.000000
             1346            1          0         1               0              2    0.000000         0.000000
             1347            1          0         1               0              2    0.000000         0.000000
             1348            1          0         1               0              2    0.000000         0.000000
             1349            1          0         1               0              2    0.000000         0.000000
             1350            1          0         1               0              2    0.000000         0.000000
             1351            1          0         1               0              2    0.000000         0.000000
             1352            1          0         1               0              2    0.000000         0.000000
             1353            1          0         1               0              2    0.000000         0.000000
             1354            1          0         1               0              2    0.000000         0.000000
             1355            1          0         1               0              2    0.000000         0.000000
             1356            1          0         1               0              2    0.000000         0.000000
             1357            1          0         1               0              2    0.000000         0.000000
             1358            1          0         1               0              2    0.000000         0.000000
             1359            1          0         1               0              2    0.000000         0.000000
             1360            1          0         1               0              2    0.000000         0.000000
             1361            1          0         1               0              2    0.000000         0.000000
             1362            1          0         1               0              2    0.000000         0.000000
             1363            1          0         1               0              2    0.000000         0.000000
             1364            1          1         1               1              2    1.000000         1.000000
             1365            1          0         1               0              2    0.000000         0.000000
             1366            1          0         1               0              2    0.000000         0.000000
             1367            1          0         1               0              2    0.000000         0.000000
             1368            1          0         1               0              2    0.000000         0.000000
             1369            1          0         1               0              2    0.000000         0.000000
             1370            1          0         1               0              2    0.000000         0.000000
             1371            1          0         1               0              2    0.000000         0.000000
             1372            1          0         1               0              2    0.000000         0.000000
             1373            1          0         1               0              2    0.000000         0.000000
             1374            1          0         1               0              2    0.000000         0.000000
             1375            1          0         1               0              2    0.000000         0.000000
             1376            1          0         1               0              2    0.000000         0.000000
             1377            1          0         1               0              2    0.000000         0.000000
             1378            1          0         1               0              2    0.000000         0.000000
             1379            1          0         1               0              2    0.000000         0.000000
             1380            1          0         1               0              2    0.000000         0.000000
             1381            1          0         1               0              2    0.000000         0.000000
             1382            1          0         1               0              2    0.000000         0.000000
             1383            1          0         1               0              2    0.000000         0.000000
             1384            1          0         1               0              2    0.000000         0.000000
             1385            1          0         1               0              2    0.000000         0.000000
             1386            1          0         1               0              2    0.000000         0.000000
             1387            1          0         1               0              2    0.000000         0.000000
             1388            1          0         1               0              2    0.000000         0.000000
             1389            1          0         1               0              2    0.000000         0.000000
             1390            1          0         1               0              2    0.000000         0.000000
             1391            1          0         1               0              2    0.000000         0.000000
             1392            1          0         1               0              2    0.000000         0.000000
             1393            1          0         1               0              2    0.000000         0.000000
             1394            1          0         1               0              2    0.000000         0.000000
             1395            1          0         1               0              2    0.000000         0.000000
             1396            1          0         1               0              2    0.000000         0.000000
             1397            1          0         1               0              2    0.000000         0.000000
             1398            1          0         1               0              2    0.000000         0.000000
             1399            1          0         1               0              2    0.000000         0.000000
             1400            1          0         1               0              2    0.000000         0.000000
             1401            1          0         1               0              2    0.000000         0.000000
             1402            1          0         1               0              2    0.000000         0.000000
             1403            1          0         1               0              2    0.000000         0.000000
             1404            1          0         1               0              2    0.000000         0.000000
             1405            1          0         1               0              2    0.000000         0.000000
             1406            1          0         1               0              2    0.000000         0.000000
             1407            1          0         1               0              2    0.000000         0.000000
             1408            1          0         1               0              2    0.000000         0.000000
             1409            1          0         1               0              2    0.000000         0.000000
             1410            1          0         1               0              2    0.000000         0.000000
             1411            1          0         1               0              2    0.000000         0.000000
             1412            1          0         1               0              2    0.000000         0.000000
             1413            1          0         1               0              2    0.000000         0.000000
             1414            1          0         1               0              2    0.000000         0.000000
             1415            1          0         1               0              2    0.000000         0.000000
             1416            1          0         1               0              2    0.000000         0.000000
             1417            1          0         1               0              2    0.000000         0.000000
             1418            1          0         1               0              2    0.000000         0.000000
             1419            1          0         1               0              2    0.000000         0.000000
             1420            1          0         1               0              2    0.000000         0.000000
             1421            1          0         1               0              2    0.000000         0.000000
             1422            1          0         1               0              2    0.000000         0.000000
             1423            1          0         1               0              2    0.000000         0.000000
             1424            1          0         1               0              2    0.000000         0.000000
             1425            1          0         1               0              2    0.000000         0.000000
             1426            1          0         1               0              2    0.000000         0.000000
             1427            1          0         1               0              2    0.000000         0.000000
             1428            1          0         1               0              2    0.000000         0.000000
             1429            1          0         1               0              2    0.000000         0.000000
             1430            1          0         1               0              2    0.000000         0.000000
             1431            1          0         1               0              2    0.000000         0.000000
             1432            1          0         1               0              2    0.000000         0.000000
             1433            1          0         1               0              2    0.000000         0.000000
             1434            1          0         1               0              2    0.000000         0.000000
             1435            1          0         1               0              2    0.000000         0.000000
             1436            1          0         1               0              2    0.000000         0.000000
             1437            1          0         1               0              2    0.000000         0.000000
             1438            1          1         1               1              2    1.000000         1.000000
             1439            1          0         1               0              2    0.000000         0.000000
             1440            1          0         1               0              2    0.000000         0.000000
             1441            1          0         1               0              2    0.000000         0.000000
             1442            1          0         1               0              2    0.000000         0.000000
             1443            1          0         1               0              2    0.000000         0.000000
             1444            1          0         1               0              2    0.000000         0.000000
             1445            1          0         1               0              2    0.000000         0.000000
             1446            1          0         1               0              2    0.000000         0.000000
             1447            1          0         1               0              2    0.000000         0.000000
             1448            1          0         1               0              2    0.000000         0.000000
             1449            1          0         1               0              2    0.000000         0.000000
             1450            1          0         1               0              2    0.000000         0.000000
             1451            1          0         1               0              2    0.000000         0.000000
             1452            1          0         1               0              2    0.000000         0.000000
             1453            1          0         1               0              2    0.000000         0.000000
             1454            1          0         1               0              2    0.000000         0.000000
             1455            1          0         1               0              2    0.000000         0.000000
             1456            1          0         1               0              2    0.000000         0.000000
             1457            1          0         1               0              2    0.000000         0.000000
             1458            1          0         1               0              2    0.000000         0.000000
             1459            1          0         1               0              2    0.000000         0.000000
             1460            1          0         1               0              2    0.000000         0.000000
             1461            1          0         1               0              2    0.000000         0.000000
             1462            1          0         1               0              2    0.000000         0.000000
             1463            1          0         1               0              2    0.000000         0.000000
             1464            1          0         1               0              2    0.000000         0.000000
             1465            1          0         1               0              2    0.000000         0.000000
             1466            1          0         1               0              2    0.000000         0.000000
             1467            1          0         1               0              2    0.000000         0.000000
             1468            1          0         1               0              2    0.000000         0.000000
             1469            1          0         1               0              2    0.000000         0.000000
             1470            1          0         1               0              2    0.000000         0.000000
             1471            1          0         1               0              2    0.000000         0.000000
             1472            1          0         1               0              2    0.000000         0.000000
             1473            1          0         1               0              2    0.000000         0.000000
             1474            1          0         1               0              2    0.000000         0.000000
             1475            1          0         1               0              2    0.000000         0.000000
             1476            1          0         1               0              2    0.000000         0.000000
             1477            1          0         1               0              2    0.000000         0.000000
             1478            1          0         1               0              2    0.000000         0.000000
             1479            1          0         1               0              2    0.000000         0.000000
             1480            1          0         1               0              2    0.000000         0.000000
             1481            1          0         1               0              2    0.000000         0.000000
             1482            1          0         1               0              2    0.000000         0.000000
             1483            1          0         1               0              2    0.000000         0.000000
             1484            1          0         1               0              2    0.000000         0.000000
             1485            1          0         1               0              2    0.000000         0.000000
             1486            1          0         1               0              2    0.000000         0.000000
             1487            1          0         1               0              2    0.000000         0.000000
             1488            1          0         1               0              2    0.000000         0.000000
             1489            1          0         1               0              2    0.000000         0.000000
             1490            1          0         1               0              2    0.000000         0.000000
             1491            1          0         1               0              2    0.000000         0.000000
             1492            1          0         1               0              2    0.000000         0.000000
             1493            1          0         1               0              2    0.000000         0.000000
             1494            1          0         1               0              2    0.000000         0.000000
             1495            1          0         1               0              2    0.000000         0.000000
             1496            1          0         1               0              2    0.000000         0.000000
             1497            1          0         1               0              2    0.000000         0.000000
             1498            1          0         1               0              2    0.000000         0.000000
             1499            1          0         1               0              2    0.000000         0.000000
             1500            1          0         1               0              2    0.000000         0.000000
             1501            1          0         1               0              2    0.000000         0.000000
             1502            1          0         1               0              2    0.000000         0.000000
             1503            1          0         1               0              2    0.000000         0.000000
             1504            1          0         1               0              2    0.000000         0.000000
             1505            1          0         1               0              2    0.000000         0.000000
             1506            1          0         1               0              2    0.000000         0.000000
             1507            1          0         1               0              2    0.000000         0.000000
             1508            1          0         1               0              2    0.000000         0.000000
             1509            1          0         1               0              2    0.000000         0.000000
             1510            1          0         1               0              2    0.000000         0.000000
             1511            1          0         1               0              2    0.000000         0.000000
             1512            1          0         1               0              2    0.000000         0.000000
             1513            1          0         1               0              2    0.000000         0.000000
             1514            1          0         1               0              2    0.000000         0.000000
             1515            1          0         1               0              2    0.000000         0.000000
             1516            1          0         1               0              2    0.000000         0.000000
             1517            1          0         1               0              2    0.000000         0.000000
             1518            1          0         1               0              2    0.000000         0.000000
             1519            1          0         1               0              2    0.000000         0.000000
             1520            1          0         1               0              2    0.000000         0.000000
             1521            1          0         1               0              2    0.000000         0.000000
             1522            1          0         1               0              2    0.000000         0.000000
             1523            1          0         1               0              2    0.000000         0.000000
             1524            1          0         1               0              2    0.000000         0.000000
             1525            1          0         1               0              2    0.000000         0.000000
             1526            1          0         1               0              2    0.000000         0.000000
             1527            1          0         1               0              2    0.000000         0.000000
             1528            1          0         1               0              2    0.000000         0.000000
             1529            1          0         1               0              2    0.000000         0.000000
             1530            1          0         1               0              2    0.000000         0.000000
             1531            1          0         1               0              2    0.000000         0.000000
             1532            1          0         1               0              2    0.000000         0.000000
             1533            1          0         1               0              2    0.000000         0.000000
             1534            1          0         1               0              2    0.000000         0.000000
             1535            1          0         1               0              2    0.000000         0.000000
             1536            1          0         1               0              2    0.000000         0.000000
             1537            1          0         1               0              2    0.000000         0.000000
             1538            1          0         1               0              2    0.000000         0.000000
             1539            1          0         1               0              2    0.000000         0.000000
             1540            1          0         1               0              2    0.000000         0.000000
             1541            1          0         1               0              2    0.000000         0.000000
             1542            1          0         1               0              2    0.000000         0.000000
             1543            1          0         1               0              2    0.000000         0.000000
             1544            1          0         1               0              2    0.000000         0.000000
             1545            1          0         1               0              2    0.000000         0.000000
             1546            1          0         1               0              2    0.000000         0.000000
             1547            1          0         1               0              2    0.000000         0.000000
             1548            1          0         1               0              2    0.000000         0.000000
             1549            1          0         1               0              2    0.000000         0.000000
             1550            1          0         1               0              2    0.000000         0.000000
             1551            1          0         1               0              2    0.000000         0.000000
             1552            1          0         1               0              2    0.000000         0.000000
             1553            1          0         1               0              2    0.000000         0.000000
             1554            1          0         1               0              2    0.000000         0.000000
             1555            1          0         1               0              2    0.000000         0.000000
             1556            1          0         1               0              2    0.000000         0.000000
             1557            1          0         1               0              2    0.000000         0.000000
             1558            1          0         1               0              2    0.000000         0.000000
             1559            1          0         1               0              2    0.000000         0.000000
             1560            1          0         1               0              2    0.000000         0.000000
             1561            1          0         1               0              2    0.000000         0.000000
             1562            1          0         1               0              2    0.000000         0.000000
             1563            1          0         1               0              2    0.000000         0.000000
             1564            1          0         1               0              2    0.000000         0.000000
             1565            1          0         1               0              2    0.000000         0.000000
             1566            1          0         1               0              2    0.000000         0.000000
             1567            1          0         1               0              2    0.000000         0.000000
             1568            1          0         1               0              2    0.000000         0.000000
             1569            1          0         1               0              2    0.000000         0.000000
             1570            1          0         1               0              2    0.000000         0.000000
             1571            1          0         1               0              2    0.000000         0.000000
             1572            1          0         1               0              2    0.000000         0.000000
             1573            1          0         1               0              2    0.000000         0.000000
             1574            1          0         1               0              2    0.000000         0.000000
             1575            1          0         1               0              2    0.000000         0.000000
             1576            1          0         1               0              2    0.000000         0.000000
             1577            1          0         1               0              2    0.000000         0.000000
             1578            1          0         1               0              2    0.000000         0.000000
             1579            1          0         1               0              2    0.000000         0.000000
             1580            1          0         1               0              2    0.000000         0.000000
             1581            1          0         1               0              2    0.000000         0.000000
             1582            1          0         1               0              2    0.000000         0.000000
             1583            1          0         1               0              2    0.000000         0.000000
             1584            1          0         1               0              2    0.000000         0.000000
             1585            1          0         1               0              2    0.000000         0.000000
             1586            1          0         1               0              2    0.000000         0.000000
             1587            1          0         1               0              2    0.000000         0.000000
             1588            1          0         1               0              2    0.000000         0.000000
             1589            1          0         1               0              2    0.000000         0.000000
             1590            1          0         1               0              2    0.000000         0.000000
             1591            1          0         1               0              2    0.000000         0.000000
             1592            1          0         1               0              2    0.000000         0.000000
             1593            1          0         1               0              2    0.000000         0.000000
             1594            1          0         1               0              2    0.000000         0.000000
             1595            1          0         1               0              2    0.000000         0.000000
             1596            1          0         1               0              2    0.000000         0.000000
             1597            1          0         1               0              2    0.000000         0.000000
             1598            1          0         1               0              2    0.000000         0.000000
             1599            1          0         1               0              2    0.000000         0.000000
             1600            1          0         1               0              2    0.000000         0.000000
             1601            1          0         1               0              2    0.000000         0.000000
             1602            1          0         1               0              2    0.000000         0.000000
             1603            1          0         1               0              2    0.000000         0.000000
             1604            1          0         1               0              2    0.000000         0.000000
             1605            1          0         1               0              2    0.000000         0.000000
             1606            1          0         1               0              2    0.000000         0.000000
             1607            1          0         1               0              2    0.000000         0.000000
             1608            1          0         1               0              2    0.000000         0.000000
             1609            1          0         1               0              2    0.000000         0.000000
             1610            1          0         1               0              2    0.000000         0.000000
             1611            1          0         1               0              2    0.000000         0.000000
             1612            1          0         1               0              2    0.000000         0.000000
             1613            1          0         1               0              2    0.000000         0.000000
             1614            1          0         1               0              2    0.000000         0.000000
             1615            1          0         1               0              2    0.000000         0.000000
             1616            1          0         1               0              2    0.000000         0.000000
             1617            1          0         1               0              2    0.000000         0.000000
             1618            1          0         1               0              2    0.000000         0.000000
             1619            1          0         1               0              2    0.000000         0.000000
             1620            1          0         1               0              2    0.000000         0.000000
             1621            1          0         1               0              2    0.000000         0.000000
             1622            1          0         1               0              2    0.000000         0.000000
             1623            1          0         1               0              2    0.000000         0.000000
             1624            1          0         1               0              2    0.000000         0.000000
             1625            1          0         1               0              2    0.000000         0.000000
             1626            1          0         1               0              2    0.000000         0.000000
             1627            1          0         1               0              2    0.000000         0.000000
             1628            1          0         1               0              2    0.000000         0.000000
             1629            1          0         1               0              2    0.000000         0.000000
             1630            1          0         1               0              2    0.000000         0.000000
             1631            1          0         1               0              2    0.000000         0.000000
             1632            1          0         1               0              2    0.000000         0.000000
             1633            1          0         1               0              2    0.000000         0.000000
             1634            1          0         1               0              2    0.000000         0.000000
             1635            1          0         1               0              2    0.000000         0.000000
             1636            1          0         1               0              2    0.000000         0.000000
             1637            1          0         1               0              2    0.000000         0.000000
             1638            1          0         1               0              2    0.000000         0.000000
             1639            1          0         1               0              2    0.000000         0.000000
             1640            1          0         1               0              2    0.000000         0.000000
             1641            1          0         1               0              2    0.000000         0.000000
             1642            1          0         1               0              2    0.000000         0.000000
             1643            1          0         1               0              2    0.000000         0.000000
             1644            1          0         1               0              2    0.000000         0.000000
             1645            1          0         1               0              2    0.000000         0.000000
             1646            1          0         1               0              2    0.000000         0.000000
             1647            1          0         1               0              2    0.000000         0.000000
             1648            1          0         1               0              2    0.000000         0.000000
             1649            1          0         1               0              2    0.000000         0.000000
             1650            1          0         1               0              2    0.000000         0.000000
             1651            1          0         1               0              2    0.000000         0.000000
             1652            1          0         1               0              2    0.000000         0.000000
             1653            1          0         1               0              2    0.000000         0.000000
             1654            1          0         1               0              2    0.000000         0.000000
             1655            1          0         1               0              2    0.000000         0.000000
             1656            1          0         1               0              2    0.000000         0.000000
